id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
913186328466601898,Rental unit in Santiago · ★4.84 · 2 bedrooms · 3 beds · 2 baths,490600668,Felipe Andres,,Santiago,-33.44646,-70.64393,Entire home/apt,47871,1,55,2023-12-06,8.55,4,159,55,
913264547392399581,Condo in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,476653710,Gianina,,Santiago,-33.45704,-70.64277,Private room,19500,1,5,2023-11-22,1.15,2,359,5,
910347943694688273,Home in Vitacura · 4 bedrooms · 5 beds · 4 baths,211010551,Carolina,,Vitacura,-33.39238,-70.56618,Entire home/apt,125000,7,1,2023-11-29,1,1,235,1,
913267337994875707,Rental unit in Ñuñoa · 2 bedrooms · 3 beds · 2 baths,430492617,John,,Ñuñoa,-33.45083,-70.62779,Entire home/apt,,2,0,,,1,0,0,
910728036011129474,Home in La Florida · 1 bedroom · 2 beds · 1.5 baths,509970025,Juan,,La Florida,-33.55564675116112,-70.59450443834066,Private room,15000,1,1,2023-10-16,0.42,1,364,1,
910760334874009466,Rental unit in Santiago · ★4.93 · 1 bedroom · 1 bed · 1 bath,497279039,Solange Andrea,,Estación Central,-33.45765,-70.69153,Entire home/apt,39268,1,15,2023-12-03,2.28,3,18,15,
910774026942148828,Rental unit in Santiago · ★4.82 · 2 bedrooms · 3 beds · 2 baths,3297544,Felipe,,Vitacura,-33.39527,-70.56461,Entire home/apt,60000,1,17,2023-11-25,2.58,3,359,17,
913329368895445812,Rental unit in Las Condes · ★5.0 · Studio · 0 baths,498361132,Paula,,Las Condes,-33.42036,-70.57764,Entire home/apt,54143,15,20,2023-12-20,3.23,1,12,20,
910944105157599781,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Las Condes,-33.40712,-70.56452,Entire home/apt,53113,1,0,,,10,365,0,
910965559589075368,Rental unit in Vitacura · ★5.0 · 2 bedrooms · 2 beds · 1 bath,166839533,George,,Las Condes,-33.3993055,-70.5729267,Entire home/apt,90000,2,3,2023-09-14,0.49,23,363,3,
913650564130132937,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,10177065,Nicolas,,Las Condes,-33.4167913,-70.6027593,Entire home/apt,43507,1,1,2023-06-21,0.16,31,356,1,
910985779645259337,Rental unit in Providencia · ★4.90 · 1 bedroom · 1 bed · 1 bath,54511305,Joaquín,,Providencia,-33.42601186279509,-70.61165038280335,Entire home/apt,57214,2,10,2023-11-10,1.55,8,365,10,
910998137426728512,Rental unit in Santiago · ★5.0 · 1 bedroom · 2 beds · 1 bath,464372740,Lorel,,Santiago,-33.4421928,-70.669851,Entire home/apt,37943,2,15,2023-12-10,2.47,4,81,15,
913703428256386298,Rental unit in Ñuñoa · ★5.0 · 2 bedrooms · 3 beds · 2 baths,511101403,Nicol,,Ñuñoa,-33.45675,-70.61284,Entire home/apt,63769,3,18,2023-12-22,3.16,4,329,18,
913716100992764753,Guesthouse in Macul · 3 bedrooms · 7 beds · 3 baths,519996440,Paola,,Macul,-33.4869399,-70.60974209999999,Private room,23679,1,1,2023-11-26,0.94,1,269,1,
911003998815241042,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,147930158,Fabián,,Santiago,-33.4402905,-70.6393621,Private room,27286,2,7,2023-11-14,1.21,1,88,7,
913736376191585641,Rental unit in La Florida · ★5.0 · 2 bedrooms · 3 beds · 2 baths,512103080,Cristián,,La Florida,-33.52219862513819,-70.58080337941647,Entire home/apt,51429,2,8,2023-12-17,2.05,1,228,8,
911069883038525860,Condo in Santiago · ★4.0 · 1 bedroom · 1 bed · 1 bath,512395050,Arriendos,,Santiago,-33.4508906,-70.64095689999999,Entire home/apt,27210,1,7,2023-11-12,1.21,1,54,7,
913752212706220902,Home in Las Condes · 1 bedroom · 1 bed · 1 bath,478544541,Juan Pablo,,Las Condes,-33.4128466,-70.5430238,Private room,20398,1,0,,,1,364,0,
913753393519716810,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,520008654,Maria,,Santiago,-33.4379596,-70.6449796,Entire home/apt,38286,1,2,2023-10-31,0.78,7,365,2,
913878364389106491,Rental unit in Providencia · ★4.82 · 1 bedroom · 1 bed · 1 bath,317472101,Andes STR,,Providencia,-33.4260801,-70.6177329,Entire home/apt,49756,2,17,2023-12-17,2.76,120,330,17,
911092959903758401,Home in Macul · 1 bedroom · 1 bed · Half-bath,373767138,Marcia,,Macul,-33.48111,-70.58334,Private room,27000,1,0,,,3,364,0,
913891659496741663,Rental unit in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 bath,520052493,Nicolás,,Santiago,-33.44834,-70.63445,Entire home/apt,31429,2,5,2023-12-16,3.41,1,361,5,
911114548820048358,Home in Las Condes · ★4.88 · 1 bedroom · 1 bed · 2.5 shared baths,480584360,Monserrat,,Las Condes,-33.41103,-70.56351,Private room,,1,8,2023-08-29,1.24,2,0,8,
913947538943637059,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,504595004,Erika,,Santiago,-33.43535,-70.65277,Entire home/apt,55000,1,0,,,2,365,0,
911499444377550739,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,280536365,Lía,,Recoleta,-33.43262,-70.64078,Entire home/apt,45000,1,0,,,7,365,0,
911533488370770138,Rental unit in Santiago · ★5.0 · 1 bedroom · 2 beds · 1 bath,189884359,Cynthia,,Santiago,-33.45254,-70.64957,Entire home/apt,45000,1,4,2023-12-17,0.70,2,339,4,
913953320907758386,Condo in Las Condes · ★4.86 · 1 bedroom · 2 beds · 1 bath,40909271,Marcela,,Las Condes,-33.4151955575589,-70.60052331537008,Entire home/apt,43097,3,7,2023-12-13,3.68,1,351,7,
911586266735536890,Condo in Santiago · ★4.63 · 2 bedrooms · 3 beds · 1 bath,259040153,Laura,,Estación Central,-33.4539928,-70.6951179,Entire home/apt,30000,3,24,2023-12-21,3.87,1,325,24,
913958531603609741,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,504595004,Erika,,Santiago,-33.43455,-70.65356,Entire home/apt,52857,2,0,,,2,365,0,
913962284993565407,Rental unit in Las Condes · ★4.80 · 2 bedrooms · 2 beds · 2 baths,520066962,Nicolas Ignacio,,Las Condes,-33.41029,-70.57897,Entire home/apt,87851,2,5,2023-12-16,1.21,1,364,5,
911625441366708678,Rental unit in Ñuñoa · 1 bedroom · 1 bed · 1 bath,494716037,Nicole,,Ñuñoa,-33.46703083641223,-70.57971168947311,Private room,15000,1,0,,,1,269,0,
913977433255093374,Rental unit in Lo Barnechea · 1 bedroom · 4 beds · 1 bath,488290479,Marisol,,Lo Barnechea,-33.33471,-70.23953,Entire home/apt,188107,2,1,2023-08-02,0.20,1,362,1,
911651248031607090,casa particular in Santiago · 1 bedroom · 2 beds · 1 bath,51952230,Maria Antonieta,,Providencia,-33.44091,-70.62025,Private room,30000,2,1,2023-11-26,0.94,3,365,1,
911694760100120861,Rental unit in Providencia · ★4.75 · 1 bedroom · 3 beds · 2 baths,260483367,María Teresa,,Providencia,-33.4216061,-70.611083,Entire home/apt,38714,2,11,2023-12-08,3.40,2,0,11,
911720834699844197,Rental unit in Providencia · ★5.0 · 1 bedroom · 1 bed · 1 bath,507494718,Ruth Elisa,,Providencia,-33.429715,-70.6227071,Private room,25500,1,3,2023-08-04,0.47,1,364,3,
911739033768606172,Rental unit in Providencia · 2 bedrooms · 3 beds · 1.5 baths,503573118,Ximena,,Providencia,-33.42856,-70.61956,Entire home/apt,78600,1,0,,,10,364,0,
911751333661061727,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Providencia,-33.42992,-70.61795,Entire home/apt,48600,1,0,,,10,364,0,
911756619223063487,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Providencia,-33.4276,-70.61963,Entire home/apt,48600,1,0,,,10,364,0,
914026553952582852,Rental unit in Providencia · ★3.67 · 1 bedroom · 1 bed · 1 bath,115657643,Alonso,,Santiago,-33.44839109999999,-70.6341772,Entire home/apt,34990,2,3,2023-12-10,1.22,1,327,3,
911761832948599485,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Providencia,-33.42935,-70.61904,Entire home/apt,48600,1,0,,,10,364,0,
911763351521040705,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Providencia,-33.42982,-70.61803,Entire home/apt,48600,1,0,,,10,364,0,
911764728633682751,Rental unit in Providencia · 1 bedroom · 1 bed · 1 bath,503573118,Ximena,,Providencia,-33.42865,-70.61852,Entire home/apt,48600,1,0,,,10,364,0,
